tconst	isAdult	startYear	genres	runtimeMinutes	averageRating	directors	writers
tt0020112	0	1929	Comedy,Musical,Romance	107	7.0	nm0523932	nm0883328,nm0093397,nm0944351,nm0151249
tt0020122	0	1929	Drama,Romance	100	7.6	nm0097648	nm0095732,nm0129721,nm0385012,nm0397022,nm0876811
tt0020142	0	1929	Drama,Romance	110	6.2	nm0000033	nm0128991,nm0822627
tt0020143	0	1929	Drama,Musical,Romance	111	6.0	nm0502752	nm0886861,nm0821716,nm0881148,nm0267868
tt0020163	0	1930	Comedy,Drama,Romance	73	7.3	nm0802563,nm0880618,nm0322843,nm0802561,nm0003593	nm0000697,nm0802561,nm0802563,nm0880618
tt0020269	0	1929	Crime,Drama	92	7.1	nm0243295	nm0071596
tt0020286	0	1929	Adventure,Drama,Romance	74	6.5	nm0652302	nm0657176,nm0123761,nm0432653
tt0020298	0	1929	Drama	101	7.1	nm0002233,nm0092915	nm0002233,nm0014703,nm0322227
tt0020442	0	1929	Comedy	76	6.9	nm0781292,nm0000036	nm0513858,nm0656039,nm0394267
tt0020451	0	1929	Drama	121	7.2	nm0017893,nm0001178	nm0017893,nm0001178
tt0020475	0	1929	Drama	79	7.8	nm0655065	nm0127060,nm0503025
tt0020514	0	1929	Drama,Romance	90	6.5	nm0332539	nm0332539
tt0020570	0	1929	Action,Adventure,Drama	75	7.2	nm0266691,nm0655065	nm0266691,nm0883335
tt0020620	0	1930	Biography,Drama,War	96	5.7	nm0000428	nm0070948,nm0175908,nm0515990
tt0020629	0	1930	Drama,War	152	8.1	nm0587277	nm0718871,nm0027173,nm0007973,nm0028636,nm0837989,nm0031033,nm0587277
tt0020640	0	1930	Comedy,Family,Musical	97	7.4	nm0373511	nm0442151,nm0753452,nm0436095,nm0748438
tt0020641	0	1930	Drama,Romance	89	6.5	nm0113284	nm0547966,nm0642156
tt0020668	0	1930	Crime,Drama,Horror	83	6.3	nm0922327	nm0727497,nm0394479,nm0922327
tt0020686	0	1930	Crime,Drama,Thriller	87	7.1	nm0384276,nm0934980	nm0547966,nm0267868,nm0281331
tt0020691	0	1930	Adventure,Drama,Romance	125	7.2	nm0909825,nm0517264	nm0263346,nm0102293,nm0668685,nm0692891,nm0909825
tt0020697	0	1930	Drama,Music,Romance	104	7.6	nm0903049	nm0542777,nm0958454,nm0901629,nm0509510,nm0903049,nm0935567
tt0020768	0	1930	Drama,Romance	90	7.7	nm0003638	nm0504443,nm0896826,nm0651000,nm0129721,nm0385012
tt0020793	0	1930	Crime,Drama	88	7.5	nm0002190	nm0696920,nm0002190
tt0020815	0	1930	Action,Drama,War	108	7.1	nm0001328	nm0766850,nm0869371,nm0001328,nm0589316,nm0011485
tt0020827	0	1930	Drama,Romance	84	6.7	nm0502752	nm0663624,nm0342417,nm0780803,nm0576046
tt0020836	0	1930	Crime,Drama	78	6.5	nm0562845	nm0114602,nm0742523
tt0020876	0	1930	Adventure,Comedy,Family	93	6.7	nm0115669,nm0516001	nm0340599,nm0169879,nm0115669,nm0012148,nm0623640,nm0809548
tt0020891	0	1930	Drama,Musical,Mystery	79	6.0	nm0064600	nm0548403,nm0817809,nm0090213,nm0394267
tt0020902	0	1930	Comedy,Musical	92	5.5	nm0781292	nm0770337,nm0225469,nm0090213
tt0020960	0	1930	Drama,War	127	7.3	nm0400652,nm0332539,nm0001843	nm0624714,nm0545309,nm0261455,nm0066946
tt0021015	0	1930	Comedy,Drama	85	4.6	nm0000033	nm0639997,nm0000033,nm0720904
tt0021025	0	1930	Comedy,Musical	99	6.7	nm0026960,nm0487237	nm0750822,nm0522871,nm0531269
tt0021040	0	1930	Drama,Romance	99	6.7	nm0001008	nm0343228,nm0842485
tt0021079	0	1931	Action,Crime,Drama	79	7.2	nm0503777	nm0122446,nm0267020,nm0498133,nm0520501,nm0953123
tt0021106	0	1930	Comedy,Drama,Musical	116	6.3	nm0001124	nm0534221,nm0881148,nm0417646
tt0021128	0	1931	Drama,Mystery,Thriller	78	5.7	nm0000033	nm0199304,nm0433288,nm0458283,nm0720904,nm0801026
tt0021148	0	1930	Comedy,Drama	69	6.7	nm0384276	nm0600641,nm0547966,nm0413821
tt0021153	0	1930	Comedy,Musical,Romance	90	6.7	nm0523932	nm0883328,nm0618169,nm0850483,nm0840091,nm0493071
tt0021156	0	1930	Drama,Romance	92	7.0	nm0903049	nm0299154,nm0897109
tt0021165	0	1930	Crime,Drama,Mystery	92	6.3	nm0000033	nm0199304,nm0801026,nm0000033,nm0616601,nm0720904
tt0021189	0	1930	Comedy,Romance	76	5.8	nm0896542	nm0442151,nm0175091,nm0562372,nm0628339
tt0021281	0	1930	Adventure,Crime,Drama	72	6.4	nm0280463,nm0195496	nm0395216,nm0397608,nm0696078
tt0021309	0	1937	Adventure,Animation,Comedy	63	7.6	nm0823089,nm0823088	nm0634113,nm0635163,nm0724858,nm0823089,nm0823088,nm0324473
tt0021310	0	1930	Drama,Romance	76	5.7	nm0113284	nm0791017,nm0580648,nm0562372
tt0021331	0	1932	Fantasy	55	7.2	nm0168413	nm0168413
tt0021375	0	1930	Documentary	67	6.8	nm0895048	\N
tt0021406	0	1930	Crime,Drama	65	6.9	nm0654868	nm0633792,nm0772006,nm5196722
tt0021409	0	1930	Comedy,Drama,Musical	96	7.0	nm0163229	nm0163229
tt0021505	0	1930	Crime,Drama,Romance	72	6.7	nm0176699	nm0730317
tt0021508	0	1930	Comedy,Crime,Drama	92	5.9	nm0000406	nm0914362,nm0000406,nm0171874
tt0021542	0	1930	Drama,Romance,War	75	7.3	nm0655065	nm0423745,nm0883335,nm0483849
tt0021549	0	1930	Comedy,Musical,Romance	93	6.3	nm0293260	nm0570305,nm0205244,nm0175902,nm0205363,nm0711657
tt0021571	0	1930	Drama	75	7.2	nm0235590	nm0235590
tt0021577	0	1930	Comedy,Drama	63	7.2	nm0000320	nm0000320,nm0198557,nm0211381
tt0021607	0	1931	Crime,Drama,Romance	96	6.4	nm0903049	nm0237439,nm0388755,nm0903049
tt0021622	0	1931	Drama	108	6.2	nm0000406	nm0507760,nm0397608
tt0021633	0	1931	Comedy,Drama,Romance	90	6.4	nm0502752	nm0139321,nm0425615,nm0547966
tt0021635	0	1931	Drama,Romance	90	6.4	nm0097648	nm0217568,nm0549217,nm0121667,nm0796766
tt0021636	0	1931	Drama	68	6.1	nm0377126	nm0850483,nm0775419,nm0715723,nm0461348
tt0021668	0	1931	Crime,Mystery,Thriller	71	6.6	nm0532187	nm0081788,nm0822219,nm0175194,nm0458934,nm0629580
tt0021673	0	1931	Comedy,Crime,Drama	79	7.1	nm0215877	nm0321891,nm0109148
tt0021730	0	1931	Drama,Family,Sport	86	7.2	nm0896542	nm0875746,nm0549905
tt0021739	0	1931	Crime,Drama,Romance	95	7.5	nm0719756	nm0478579,nm0719756,nm0320630,nm0610207
tt0021746	0	1931	Drama,Western	123	5.8	nm0749484	nm0272209,nm0261455,nm0765037
tt0021749	0	1931	Comedy,Drama,Romance	87	8.5	nm0000122	nm0000122,nm0139714,nm0188357
tt0021750	0	1931	Crime,Drama,Film-Noir	83	7.0	nm0541149	nm0358591,nm0545730,nm0308177
tt0021770	0	1931	Crime,Drama,Romance	97	6.9	nm0001328	nm0281331,nm0629240,nm0589316
tt0021778	0	1931	Crime,Drama,Romance	80	6.3	nm0064600	nm0746168,nm0001076
tt0021800	0	1931	Drama,Romance,War	91	7.2	nm0903049	nm0748034,nm0903049
tt0021814	0	1931	Drama,Fantasy,Horror	75	7.4	nm0115218,nm0005713	nm0831290,nm0213019,nm0049721,nm0287124,nm0111313,nm0115218,nm0169606,nm0614225,nm0826873,nm0828574
tt0021815	0	1931	Drama,Fantasy,Horror	104	7.0	nm0577654	nm0831290,nm0273239,nm0049721,nm0213019,nm0287124,nm0614225
tt0021818	0	1931	Comedy,Crime,Drama	104	7.2	nm0655065	nm0106517,nm0486797,nm0883335,nm0049462,nm0124470,nm0560955,nm0826100
tt0021873	0	1931	Crime,Drama	89	7.3	nm0503777	nm0919380,nm0604526,nm0520501
tt0021874	0	1931	Drama,Romance	89	6.4	nm0502752	nm0403595,nm0950224
tt0021884	0	1931	Drama,Horror,Sci-Fi	70	7.8	nm0001843	nm0049721,nm0791217,nm0916811,nm0287124,nm0267020,nm0770337,nm0282984,nm0751246
tt0021885	0	1931	Crime,Drama,Romance	93	6.6	nm0113284	nm0820700,nm0306731,nm0242957,nm0267913,nm0528351,nm0533102
tt0021890	0	1931	Comedy,Crime,Drama	101	6.7	nm0587277	nm0372942,nm0531269,nm0179993,nm0496468
tt0021933	0	1931	Crime,Drama	69	6.9	nm0886754,nm0000859	nm0892045
tt0021985	0	1931	Comedy	72	7.7	nm0782804	nm0639130,nm0951866
tt0021992	0	1931	Drama,Romance	79	6.1	nm0562845	nm0280223,nm0728307,nm0857710
tt0022000	0	1931	Comedy,Musical,Romance	92	6.1	nm0564970	nm0221865,nm0114095,nm0376575,nm0564970
tt0022017	0	1931	Drama	93	7.5	nm0655065	nm0717985,nm0353035,nm0483849,nm0653118,nm0710888,nm0883335,nm3673289
tt0022054	0	1931	Drama	76	6.9	nm0226189	nm0766850
tt0022074	0	1931	Comedy,Musical,Romance	93	7.1	nm0523932	nm0883328,nm0710723,nm0414885,nm0618169,nm0233791,nm0523932
tt0022080	0	1931	Drama,Romance	114	7.0	nm0670643	nm0670643
tt0022100	0	1931	Crime,Mystery,Thriller	99	8.3	nm0000485	nm0902376,nm0000485,nm0414825
tt0022111	0	1931	Crime,Drama,Film-Noir	80	6.8	nm0215877	nm0358591,nm0298494,nm0391763,nm0399203
tt0022119	0	1931	Drama,Romance	74	6.1	nm0908831,nm0329066	nm0542534
tt0022125	0	1931	Comedy,Drama,Romance	130	7.8	nm0466099	nm0656528
tt0022150	0	1931	Comedy,Musical	91	7.3	nm0163229	nm0077278,nm0347058,nm0163229
tt0022153	0	1931	Drama,Romance	90	7.2	nm0001008	nm0842485,nm0576046,nm0728307
tt0022158	0	1931	Comedy,Family,Musical	77	7.4	nm0572851	nm0673279,nm0426953,nm0790654,nm0790383,nm5030661
tt0022183	0	1931	Drama,Romance	87	7.5	nm0755985,nm0296193	nm0935475,nm0198887,nm0171372
tt0022208	0	1931	Comedy,Crime,Drama	72	7.0	nm0920074	nm0673948,nm0308177,nm0448981
tt0022236	0	1930	Drama,Romance	71	6.4	nm0920074	nm0298494,nm0920465
tt0022251	0	1931	Comedy,Crime,Drama	56	6.8	nm0663613	nm0907778,nm0001316,nm0491048,nm0663613,nm0736778
tt0022254	0	1931	Comedy	73	6.1	nm0781292	nm0068087,nm0841608,nm0394267
tt0022264	0	1931	Drama,Thriller	74	6.5	nm0731910	nm0503693,nm0562372,nm0576046
tt0022268	0	1931	Comedy,Romance	89	6.7	nm0001008	nm0151310,nm0161428,nm0728307,nm0842485
tt0022276	0	1931	Drama,Romance	76	6.9	nm0113284	nm0783629,nm0168829
tt0022279	0	1931	Comedy,Drama,Romance	84	6.7	nm0291548	nm0002021,nm0473134,nm0770337
tt0022286	0	1931	Crime,Drama	83	7.6	nm0920074	nm0321891,nm0109148,nm0857710
tt0022335	0	1931	Crime,Drama,Romance	73	6.9	nm0920074	nm0104355,nm0413711,nm0298494
tt0022357	0	1931	Crime,Drama	83	6.3	nm0384276	nm0547966
tt0022386	0	1931	Crime,Drama,Romance	75	6.6	nm0783629	nm0461241,nm0372942,nm0531269
tt0022395	0	1931	Drama	85	5.7	nm0000033	nm0303335,nm0000033,nm0720904
tt0022397	0	1931	Comedy,Drama,Family	85	6.3	nm0851537	nm0591791,nm0189034,nm0000581,nm0572851,nm0549905
tt0022403	0	1931	Crime,Drama	81	6.8	nm0337586	nm0321891,nm0109148,nm0399203,nm0413711
tt0022436	0	1931	Drama,Romance	80	7.6	nm0896542	nm0723418
tt0022453	0	1931	Drama,Romance	76	6.3	nm0502752	nm0075960,nm0168829,nm0186118,nm0280223,nm0306731,nm0330390,nm0446403,nm0545309,nm0548403,nm0680345,nm0780803,nm0875746,nm0892045,nm0896542
tt0022454	0	1931	Drama,Horror,Romance	81	6.8	nm0562845	nm0238900,nm0018470
tt0022458	0	1931	Adventure,Drama,Romance	86	7.4	nm0003638	nm0003638,nm0280904,nm0880618
tt0022469	0	1931	Crime,Drama,Romance	75	6.5	nm0000859,nm0125636	nm0842485,nm0397963,nm0006256,nm0366414
tt0022485	0	1931	Comedy,Drama	90	7.1	nm0654868	nm0457560,nm0633792
tt0022489	0	1931	Comedy,Romance	80	6.5	nm0503777	nm0369036,nm0369038,nm0369093,nm0883328
tt0022495	0	1931	Action,Adventure,Drama	122	6.1	nm0886754	nm0507180,nm0886861,nm0627454,nm0770337,nm0401738,nm0394791
tt0022550	0	1931	Drama,Romance,War	81	7.4	nm0001843	nm0792845,nm0506349,nm0715723
tt0022599	0	1931	Comedy,Musical	83	7.4	nm0163229	nm0163229
tt0022626	0	1932	Drama,Mystery	75	7.4	nm0001008,nm0245385,nm0624756	nm0728307
tt0022628	0	1932	Comedy,Drama,Romance	85	6.3	nm0341486,nm0002030	nm0413590,nm0058129,nm0341486,nm0820700
tt0022639	0	1932	Crime,Mystery,Romance	84	6.9	nm0176699	nm0495728,nm0188544,nm0168829,nm0892045,nm0933133
tt0022651	0	1932	Drama,Mystery,Romance	93	7.0	nm0821472	nm0403595,nm0499628,nm0823395,nm0288706,nm0372942
tt0022660	0	1932	Crime,Drama,Film-Noir	86	6.7	nm0102643	nm0122446,nm0372942,nm0536941
tt0022685	0	1932	Drama	70	6.5	nm0002030	nm0261455,nm0340799,nm0199304
tt0022689	0	1932	Adventure,Drama,Romance	80	6.0	nm0896542	nm0876445,nm0740537,nm0875746,nm0695292
tt0022694	0	1932	Drama,Fantasy,Mystery	85	6.8	nm0726166,nm0049462	nm0049462,nm0562346,nm2446045,nm0726166
tt0022698	0	1932	Drama	93	7.1	nm0903049	nm0299154,nm0491076,nm0903049
tt0022700	0	1932	Comedy,Musical	91	6.4	nm0332539	nm0547966,nm0002616,nm0817809
tt0022718	0	1932	Comedy	85	7.2	nm0719756	nm0268988,nm0719756,nm0884152
tt0022725	0	1932	Drama	76	7.5	nm0523932	nm0744565,nm0075351,nm0710723,nm0883328
tt0022735	0	1932	Drama	78	6.6	nm0002031	nm0338233,nm0472049
tt0022737	0	1932	Drama	88	7.0	nm0227020	nm0121667,nm0857230
tt0022753	0	1932	Action,Adventure,Comedy	71	6.2	nm0580017,nm0890085	nm0175194,nm0458934,nm0247440,nm0646163,nm0604959,nm0093397,nm0454513,nm0781895
tt0022775	0	1932	Crime,Drama,Music	73	6.8	nm0920074	nm0594594,nm0520501,nm0064595,nm0371771,nm0488295
tt0022787	0	1932	Drama,War	115	7.7	nm0076368	nm0076368,nm0233593,nm0485676
tt0022792	0	1932	Action,Drama,Sport	85	6.2	nm0001328	nm0109148,nm0124002,nm0321891,nm0001328,nm0589316
tt0022802	0	1932	Comedy,Romance	75	6.7	nm0337586	nm0413711,nm0594594,nm0855850,nm0953123
tt0022827	0	1932	Comedy,Crime,Horror	76	6.4	nm0002031	nm0850927,nm0049898,nm0174106,nm0587867,nm0742523
tt0022834	0	1932	Drama,Romance	77	7.0	nm0068419	nm0318105,nm0168829,nm0048758
tt0022835	0	1931	Horror,Sci-Fi	98	7.6	nm0541149	nm0388755,nm0372698,nm0829044
tt0022854	0	1932	Drama	72	7.0	nm0113284	nm0547966,nm0695292,nm0780803
tt0022867	0	1933	Drama,Romance	82	6.6	nm0532561	nm0394750,nm0394746,nm0462949,nm0532561
tt0022877	0	1932	Comedy,Drama	125	7.8	nm0002165	nm0656528
tt0022879	0	1932	Drama,Romance,War	80	6.4	nm0097648	nm0322227,nm0308177,nm0002133,nm0821716
tt0022905	0	1932	Drama,Romance	85	6.8	nm0001008	nm0001008,nm0842485
tt0022913	0	1932	Drama,Horror	64	7.8	nm0115218	nm0730317,nm0325135,nm0330390,nm0090213,nm0531269,nm0941138
tt0022958	0	1932	Drama,Romance	112	7.3	nm0332539	nm0062139,nm0237033,nm0049462,nm0941138,nm16524878,nm16524879,nm16524880
tt0022991	0	1932	Drama	72	5.7	nm0383304	nm0383304,nm0304321,nm0649913
tt0023027	0	1932	Comedy,Family,Musical	68	7.5	nm0572851	nm0436095,nm0748438,nm0673279,nm0426953,nm0790654
tt0023028	0	1932	Drama,Romance	73	6.5	nm0782682	nm0589316,nm0522674,nm0545309,nm0272646
tt0023042	0	1932	Crime,Drama,Film-Noir	92	8.2	nm0503777	nm0122859,nm0337914,nm0391763,nm0316807
tt0023049	0	1932	Comedy,Drama	88	6.9	nm0190516,nm0401680,nm0523932,nm0572851,nm0731596,nm0782682,nm0851537,nm0578985	nm0028826,nm0083125,nm0093456,nm0102167,nm0109148,nm0118227,nm0170660,nm0206010,nm0214668,nm0308177,nm0309567,nm0523932,nm0533110,nm0000581,nm0574112,nm0817035,nm0428177
tt0023074	0	1932	Comedy,Crime,Romance	68	7.2	nm0226189	nm0312510,nm0283780,nm0088602
tt0023101	0	1932	Drama,Horror	86	6.5	nm0184738	nm0330390,nm0212240,nm0330370
tt0023125	0	1932	Drama,Romance	72	6.5	nm0226189	nm0416861,nm0786827,nm0871835,nm0594594
tt0023158	0	1932	Comedy,Musical,Romance	104	7.5	nm0541149	nm0388755,nm0547938,nm0950150,nm0545401,nm0035552
tt0023181	0	1932	Drama,Romance	80	6.8	nm0012317	nm0329136,nm0606563,nm0430756,nm0398021
tt0023194	0	1932	Adventure,Horror,Sci-Fi	69	6.2	nm0102643,nm0896533	nm0474114,nm0941138,nm0929616,nm0737544
tt0023196	0	1931	Crime,Drama,Romance	89	6.5	nm0280463	nm0322227,nm0083532,nm0026639,nm0256298
tt0023202	0	1932	Comedy,Drama,Romance	79	6.6	nm0909825	nm0458934,nm0175194,nm0462111,nm0169879,nm0230776,nm0242897,nm0896533
tt0023213	0	1932	Comedy,Drama,Romance	83	6.9	nm0002188	nm0562372,nm0524106
tt0023225	0	1932	Comedy,Sport	64	6.8	nm0166836	nm0000581,nm0616730,nm0057897,nm0372942
tt0023236	0	1932	Horror,Mystery	57	4.1	nm0833965	nm0000252
tt0023238	0	1932	Action,Adventure,Horror	63	7.1	nm0681635,nm0774325	nm0187256,nm0175028
tt0023241	0	1932	Comedy,Family,Romance	84	7.1	nm0115669,nm0516001	nm0493071,nm0426515,nm0340599,nm0012148,nm0124290,nm0516001
tt0023245	0	1932	Fantasy,Horror	73	7.0	nm0005713	nm0701233,nm0770337,nm0049721
tt0023249	0	1932	Crime,Horror,Mystery	61	6.3	nm0282984	nm0000590,nm0282984,nm0715723,nm0886861,nm0001379,nm0446381
tt0023266	0	1932	Comedy,Drama	73	6.7	nm0562845	nm0493071,nm0111313,nm0000581,nm0922213
tt0023277	0	1932	Comedy,Drama,Romance	85	6.6	nm0749484	nm0914362,nm0343228,nm0332539,nm0322227,nm0507932
tt0023284	0	1932	Crime,Drama,Mystery	75	6.5	nm0719756	nm0799442,nm0719756
tt0023285	0	1932	Crime,Mystery,Thriller	66	5.7	nm0000033	nm0267537,nm0720904,nm0000033,nm0010063
tt0023293	0	1932	Adventure,Comedy,Drama	72	7.0	nm0001843	nm0697362,nm0506349,nm0792670
tt0023303	0	1932	Comedy,Musical,Romance	78	7.0	nm0002030,nm0523932	nm0773083,nm0710723,nm0545401
tt0023305	0	1932	Comedy,Drama,Romance	67	7.5	nm0307819	nm0594594,nm0413711,nm0520501,nm0307819
tt0023312	0	1932	Comedy,War	68	7.2	nm0550892,nm0564971,nm0085295,nm0294137	nm0907778,nm0001316,nm0491048,nm0564971,nm0663613,nm0736778
tt0023327	0	1932	Comedy,Drama,Mystery	70	6.9	nm0002179	nm0325135,nm0658457,nm0107614
tt0023349	0	1932	Drama,Romance	69	6.1	nm0763453	nm0562892,nm0933133,nm0425615,nm0164859,nm0580648
tt0023362	0	1932	Comedy,Drama	68	6.4	nm0920074	nm0834553,nm0520501
tt0023369	0	1932	Drama	94	6.9	nm0587277	nm0173303,nm0709888,nm0560857,nm0027173
tt0023374	0	1932	Biography,Drama,History	121	6.5	nm0092915,nm0102643	nm0531269,nm0168829,nm0173303,nm0372942,nm0405156,nm0536941,nm0576046,nm0707213,nm0792845,nm0821716,nm0837989,nm0933133,nm1303941
tt0023382	0	1932	Comedy,Drama,Romance	83	7.2	nm0281808	nm0536941,nm0172812,nm0829330
tt0023385	0	1932	Comedy,Drama,Romance	79	7.0	nm0176699	nm0116693,nm0002616,nm0270765,nm0280234,nm0580648,nm0837989
tt0023394	0	1932	Comedy,Drama,Romance	71	6.2	nm0337586	nm0678723,nm0662059
tt0023395	0	1931	Comedy,Drama,Romance	83	5.7	nm0000033	nm0172246,nm0000033,nm0720904,nm0884318
tt0023427	0	1932	Action,Crime,Drama	93	7.7	nm0001328,nm0744514	nm0870660,nm0372942,nm0589316,nm0536941,nm0122446,nm0001328,nm0664646
tt0023458	0	1932	Adventure,Drama,Film-Noir	82	7.3	nm0903049	nm0299154,nm0381152
tt0023464	0	1932	Drama,Romance	72	6.3	nm0342417	nm0556945,nm0842485,nm0728307
tt0023470	0	1932	Drama,History	125	6.8	nm0001124	nm0950150,nm0118227,nm0057316,nm0629580,nm0797197
tt0023486	0	1932	Drama,Romance	99	7.2	nm0783629	nm0049903,nm0837989
tt0023488	0	1932	Drama,Romance	98	6.9	nm0291548	nm0184785,nm0613848,nm0883328,nm0921995,nm0829330,nm0265023,nm0049721,nm0547966,nm0576046
tt0023491	0	1932	Drama,Romance	81	6.8	nm0920074	nm0272209,nm0018470,nm0520501
tt0023498	0	1932	Comedy	82	5.8	nm0781292	nm0445502
tt0023551	0	1932	Action,Adventure,Romance	100	6.9	nm0886754	nm0123194,nm0401738,nm0637040
tt0023556	0	1931	Crime,Drama,Romance	69	6.6	nm0215877	nm0629862,nm0321891,nm0109148
tt0023563	0	1933	Crime,Mystery,Thriller	122	7.9	nm0000485	nm0415167,nm0000485,nm0829954,nm0902376
tt0023582	0	1932	Crime,Drama,Horror	73	6.2	nm0002179	nm0857230,nm0179993,nm0650338
tt0023584	0	1932	Comedy	80	6.6	nm0878338	nm0266145,nm0322227,nm0394479,nm0547938,nm0676242
tt0023590	0	1932	Crime,Drama,Romance	63	7.1	nm0503777	nm0399203,nm0321891,nm0109148
tt0023594	0	1932	Drama,Romance	77	6.3	nm0001328	nm0104355,nm0740537,nm0001328,nm0536941
tt0023622	0	1932	Comedy,Crime,Romance	83	7.9	nm0523932	nm0710723,nm0428177,nm0015801
tt0023629	0	1932	Crime,Drama,Thriller	67	6.9	nm0503777	nm0504443,nm0857710
tt0023634	0	1932	Comedy,Drama	90	7.8	nm0654868	nm0299343,nm0406601,nm0654868
tt0023642	0	1932	Comedy,Drama,Romance	67	7.0	nm0337586	nm0491385,nm0288706,nm0244175,nm0321891,nm0109148,nm0629862,nm0216755
tt0023649	0	1932	Fantasy,Horror	75	7.4	nm0003433	nm0494257,nm0432143,nm0003433
tt0023659	0	1932	Crime,Drama,Romance	68	6.9	nm0125636	nm0728307,nm0384248
tt0023686	0	1932	Drama,Romance	88	7.0	nm0002030	nm0288706,nm0114602,nm0820700,nm0613848,nm0548993,nm0696190,nm0729694,nm0828574
tt0023694	0	1932	Horror	69	6.2	nm0356931	nm0922951,nm2690196
tt0023731	0	1932	Crime,Drama,Film-Noir	78	6.8	nm0002031	nm0492431,nm0594594,nm0391763,nm0855850,nm0520501
tt0023753	0	1933	Adventure,Family,Fantasy	76	6.3	nm0572851,nm0363414,nm0411208	nm0000581,nm0580017,nm0140902
tt0023775	0	1933	Drama,Romance	71	7.5	nm0337586	nm0548403,nm0778636,nm0953123
tt0023786	0	1933	Comedy,Drama,Romance	67	6.4	nm0478441	nm0875746,nm0478441,nm0856838
tt0023794	0	1933	Fantasy,Romance	88	6.5	nm0515979	nm0049721,nm0397022,nm0416556
tt0023814	0	1932	Drama,Romance,War	88	6.9	nm0001008	nm0831897,nm0660923
tt0023825	0	1933	Comedy,Drama,Mystery	96	7.1	nm0281808	nm0536941,nm0299154,nm0290462,nm0186390,nm0048305,nm0469915,nm0869999
tt0023856	0	1933	Comedy,Crime,Drama	73	6.5	nm0215877	nm0696190,nm0043786,nm0083353
tt0023871	0	1933	Comedy,Musical	85	7.7	nm0183018	nm0183018,nm0302040
tt0023876	0	1933	Drama,Romance,War	112	5.8	nm0515979	nm0002021,nm0075351
tt0023891	0	1933	Action,Adventure,Drama	78	6.3	nm0002188	nm0015399,nm0291124
tt0023911	0	1933	Comedy,Drama	82	7.5	nm0943758	nm0723418
tt0023926	0	1933	Comedy,Musical,Romance	92	6.8	nm0502752	nm0729694,nm0938439,nm0068650,nm0001076,nm0070361,nm0780803
tt0023935	0	1932	Comedy,Crime,Drama	75	6.0	nm0547446	nm0820513,nm0057456,nm0434835,nm0871166
tt0023937	0	1933	Drama	100	7.2	nm0654868	nm0407456,nm0654868
tt0023940	0	1933	Comedy,Mystery,Romance	91	7.4	nm0523932	nm0002021,nm0372942,nm0388755
tt0023943	0	1933	Comedy,Musical	90	7.1	nm0730018,nm0736778	nm0534221,nm0001316,nm0491048,nm0730018,nm0736778,nm0780107
tt0023948	0	1933	Drama	111	7.5	nm0002030	nm0547966,nm0542534,nm0442151,nm0272209,nm0829330,nm0576046
tt0023960	0	1933	Comedy,Drama	69	6.7	nm0188669	nm0613848,nm0599772
tt0023969	0	1933	Comedy,Musical	69	7.7	nm0564970	nm0436095,nm0748438,nm0790654,nm0674759
tt0023973	0	1933	Action,Drama,War	73	7.0	nm0908234,nm0500552	nm0589316,nm0736752,nm0766850
tt0023985	0	1933	Drama,Music	72	6.3	nm0614225,nm0210352	nm0642156,nm0371738
tt0023986	0	1933	Drama,Romance	75	7.2	nm0215877	nm0696190,nm0091200
tt0023993	0	1933	Comedy,Drama	67	6.3	nm0282984	nm0280223,nm0728307,nm0091200
tt0024008	0	1933	Comedy,Drama,Romance	60	6.7	nm0002031,nm0226189,nm0920074	nm0548403,nm0778636,nm0164737
tt0024025	0	1933	Comedy,Musical,Romance	89	6.6	nm0293260	nm0401738,nm0359748,nm0312510,nm0129669,nm0110607,nm0173532,nm0276284,nm0502071,nm0629240,nm0816201,nm0857710,nm1092329
tt0024028	0	1933	Comedy,Musical,Romance	104	7.5	nm0045800	nm0781719,nm0786827,nm0520501,nm0590361
tt0024034	0	1933	Comedy,Drama,Musical	89	7.3	nm0045800	nm0416861,nm0786827,nm0740622,nm0093456
tt0024044	0	1933	Drama,Fantasy,Romance	86	6.4	nm0478441	nm0933133,nm0088602,nm0878523
tt0024055	0	1933	Action,Drama,Horror	80	5.8	nm0403054	nm0454718,nm0385693,nm0675729,nm0877660,nm0236128
tt0024067	0	1933	Musical,Romance	78	6.1	nm0909825	nm0829330,nm0547966
tt0024069	0	1933	Comedy,Drama,Musical	97	7.7	nm0503777	nm0312510,nm0786827,nm0091200,nm0548993,nm0394479
tt0024087	0	1933	Biography	95	5.8	nm0921195	nm0263912
tt0024115	0	1933	Drama,Romance,War	76	7.3	nm0920074	nm0520501,nm0594594
tt0024120	0	1933	Crime,Drama,Romance	100	6.9	nm0654868	nm0407456,nm0654868
tt0024127	0	1933	Drama	87	5.5	nm0826094	nm0770948,nm0530731
tt0024130	0	1933	Crime,Drama,Romance	87	6.9	nm0939992	nm0002616,nm0736911,nm0547966
tt0024166	0	1933	Comedy,Music,Romance	87	6.9	nm0749484	nm0922213,nm0107614
tt0024183	0	1933	Comedy	68	6.9	nm0840042	nm0552289,nm0216755,nm0105261,nm0374013
tt0024184	0	1933	Horror,Sci-Fi	71	7.6	nm0001843	nm0920229,nm0792670,nm0002545,nm0943804
tt0024188	0	1932	Film-Noir,Horror,Sci-Fi	70	7.3	nm0448915	nm0950150,nm0943804,nm0920229
