tconst	primaryTitle	genres	isAdult	averageRating	directors	writers
tt0358135	Shall We Dance?	Comedy,Drama,Music	0	6.2	nm0155093	nm0839397,nm0920108
tt0358273	Walk the Line	Biography,Drama,Music	0	7.8	nm0003506	nm0143599,nm0219456,nm0003506,nm1789517
tt0358349	Agent Cody Banks 2: Destination London	Action,Adventure,Comedy	0	4.6	nm0020728	nm1155510,nm0958969,nm0783346,nm0722610
tt0358456	Earthlings	Documentary	0	8.6	nm0598671	nm0598671
tt0359013	Blade: Trinity	Action,Horror,Sci-Fi	0	5.8	nm0275286	nm0275286,nm0938379,nm0170160
tt0359423	A Home at the End of the World	Drama,Romance	0	6.6	nm1555287	nm1259728
tt0359950	The Secret Life of Walter Mitty	Adventure,Comedy,Drama	0	7.3	nm0001774	nm0175726,nm0862122
tt0360009	Spartan	Action,Crime,Drama	0	6.5	nm0000519	nm0000519
tt0360130	Undertow	Drama,Thriller	0	6.5	nm0337773	nm1600857,nm1345430,nm0337773
tt0360139	Chasing Liberty	Comedy,Romance	0	6.1	nm0128225	nm0346938,nm1447604
tt0360201	Wimbledon	Comedy,Romance,Sport	0	6.3	nm0518644	nm0111845,nm0280814,nm0505662
tt0360323	10th & Wolf	Crime,Drama,Thriller	0	6.2	nm0604263	nm0604263,nm0824481
tt0360486	Constantine	Action,Fantasy,Horror	0	7.0	nm1349376	nm1393443,nm1212017,nm0110778,nm0135141
tt0360717	King Kong	Action,Adventure,Romance	0	7.2	nm0001392	nm0909638,nm0101991,nm0001392,nm0178260,nm0908624
tt0361089	Valiant	Adventure,Animation,Comedy	0	5.5	nm1369705	nm1498344,nm0441750,nm1276664,nm0076791
tt0361127	The Woodsman	Drama	0	7.1	nm0975026	nm1350319,nm0975026
tt0361309	We Don't Live Here Anymore	Drama,Romance	0	6.2	nm0192845	nm0239653,nm0343419
tt0361411	Bride & Prejudice	Comedy,Drama,Musical	0	6.2	nm0149446	nm0000807,nm0074488,nm0149446
tt0361467	Confessions of a Teenage Drama Queen	Comedy,Family,Music	0	4.7	nm0837406	nm1358381,nm0661275
tt0361596	Fahrenheit 9/11	Documentary,Drama,War	0	7.5	nm0601619	nm0601619
tt0361620	First Daughter	Comedy,Drama,Romance	0	5.2	nm0001845	nm0070566,nm0005278,nm1009988
tt0361668	Gozu	Crime,Drama,Horror	0	6.9	nm0586281	nm0766499
tt0361693	Happy Endings	Comedy,Drama,Music	0	6.3	nm0740400	nm0740400
tt0361696	Raise Your Voice	Family,Music,Musical	0	5.8	nm0573732	nm1112597,nm1368026
tt0361715	Duma	Adventure,Drama,Family	0	7.1	nm0050597	nm1571936,nm1571937,nm0282378,nm0418321,nm1059505
tt0361748	Inglourious Basterds	Adventure,Drama,War	0	8.4	nm0000233	nm0000233
tt0361841	Little Black Book	Comedy,Drama,Romance	0	5.3	nm0403541	nm0141812,nm0068183
tt0361862	The Machinist	Drama,Thriller	0	7.6	nm0026442	nm0466925
tt0361925	Welcome to Mooseport	Comedy,Romance	0	5.3	nm0677953	nm0724514,nm0776114
tt0362004	Palindromes	Comedy,Drama	0	6.7	nm0001754	nm0001754
tt0362120	Scary Movie 4	Comedy	0	5.1	nm0001878	nm0563301,nm0000720,nm0698493,nm0915465,nm0005541,nm0424688,nm0064556,nm0294997,nm0783536
tt0362165	Son of the Mask	Comedy,Family,Fantasy	0	2.3	nm0349183	nm1141749
tt0362225	Tell No One	Crime,Drama,Mystery	0	7.5	nm0133899	nm0133899,nm1454192,nm1162222
tt0362227	The Terminal	Comedy,Drama,Romance	0	7.4	nm0000229	nm0629272,nm0315065,nm0622288
tt0362269	Kinsey	Biography,Drama,Romance	0	7.1	nm0174374	nm0174374
tt0362270	The Life Aquatic with Steve Zissou	Action,Adventure,Comedy	0	7.2	nm0027572	nm0027572,nm0000876
tt0362590	Employee of the Month	Comedy,Drama	0	6.1	nm0745861	nm0745861,nm0499343
tt0363163	Downfall	Biography,Drama,History	0	8.2	nm0386570	nm0251536,nm0275264,nm0432622,nm0612199
tt0363226	The Blind Swordsman: Zatoichi	Action,Comedy,Crime	0	7.4	nm0001429	nm0001429,nm0793753
tt0363290	Purple Butterfly	Drama,History,War	0	6.1	nm0521601	nm0521601
tt0363473	Beyond the Sea	Biography,Drama,Music	0	6.7	nm0000228	nm0000228,nm0171474
tt0363510	The Revolution Will Not Be Televised	Documentary	0	8.2	nm1378741,nm1364168	
tt0363532	Intimate Strangers	Drama,Romance,Thriller	0	6.9	nm0496312	nm0867374,nm0496312
tt0363547	Dawn of the Dead	Action,Horror	0	7.2	nm0811583	nm0001681,nm0348181
tt0363579	Down to the Bone	Drama	0	6.6	nm0335138	nm0228420,nm0335138,nm1439576,nm1420860,nm0517853,nm0532828,nm2627256
tt0363589	Elephant	Crime,Drama,Thriller	0	7.1	nm0001814	nm0001814
tt0363771	The Chronicles of Narnia: The Lion, the Witch and the Wardrobe	Adventure,Family,Fantasy	0	6.9	nm0011470	nm0668754,nm0011470,nm1321655,nm1321656,nm0507000
tt0363988	Secret Window	Drama,Mystery,Thriller	0	6.5	nm0462895	nm0000175,nm0462895
tt0364045	Taking Lives	Crime,Mystery,Thriller	0	6.2	nm0142286	nm1373865,nm0092578
tt0364343	The Final Cut	Drama,Sci-Fi,Thriller	0	6.1	nm0619715	nm0619715
tt0364385	Ju-on: The Grudge	Horror	0	6.7	nm1234345	nm1234345
tt0364517	Love Me If You Dare	Comedy,Drama,Romance	0	7.5	nm1077168	nm1077168
tt0364569	Oldboy	Action,Drama,Mystery	0	8.3	nm0661791	nm1628380,nm2057405,nm0661791,nm1369364,nm1367409
tt0364725	Dodgeball: A True Underdog Story	Comedy,Sport	0	6.7	nm1098493	nm1098493
tt0364751	Without a Paddle	Adventure,Comedy,Mystery	0	5.8	nm0109359	nm0937748,nm0325214,nm0638218,nm0499343,nm0745861
tt0364930	Aileen: Life and Death of a Serial Killer	Crime,Documentary	0	7.1	nm0112374,nm0161443	
tt0364955	Art School Confidential	Comedy,Drama,Romance	0	6.3	nm0959062	nm0167280
tt0364961	The Assassination of Richard Nixon	Biography,Crime,Drama	0	6.9	nm0007158	nm1353930,nm0007158
tt0364970	Babylon A.D.	Action,Adventure,Sci-Fi	0	5.5	nm0440913	nm1175275,nm0440913,nm0078704,nm1758001
tt0365183	Falling Angels	Drama	0	6.7	nm0002433	nm1123381,nm0332952
tt0365190	Red Lights	Crime,Drama,Mystery	0	6.6	nm0434806	nm0799442,nm0274262,nm0434806,nm0545382
tt0365265	Ginger Snaps Back: The Beginning	Drama,Horror,Thriller	0	5.8	nm0367538	nm0251569,nm1351157
tt0365376	A Tale of Two Sisters	Drama,Horror,Mystery	0	7.1	nm0453518	nm0453518
tt0365485	The Matador	Comedy,Crime,Thriller	0	6.7	nm0791672	nm0791672
tt0365686	Revolver	Action,Crime,Drama	0	6.3	nm0005363	nm0000108,nm0005363
tt0365737	Syriana	Drama,Thriller	0	6.9	nm0300866	nm0300866,nm1373849
tt0365748	Shaun of the Dead	Comedy,Horror	0	7.9	nm0942367	nm0670408,nm0942367
tt0365830	Tenacious D in the Pick of Destiny	Adventure,Comedy,Music	0	6.8	nm0528381	nm0085312,nm0309307,nm0528381
tt0365885	The Upside of Anger	Comedy,Drama	0	6.8	nm0082802	nm0082802
tt0365907	A Walk Among the Tombstones	Action,Crime,Drama	0	6.5	nm0291082	nm0088747,nm0291082
tt0365957	You Got Served	Drama,Music	0	3.9	nm0831321	nm0831321
tt0366174	Anacondas: The Hunt for the Blood Orchid	Action,Adventure,Horror	0	4.7	nm0514546	nm0061829,nm0143596,nm0258390,nm0163177,nm0954664,nm0591160,nm0627159
tt0366292	One Missed Call	Horror,Mystery	0	6.2	nm0586281	nm0015340,nm1735347
tt0366532	Seducing Doctor Lewis	Comedy,Drama	0	7.3	nm0693648	nm0779433
tt0366548	Happy Feet	Adventure,Animation,Comedy	0	6.4	nm0004306,nm0171253,nm0606688	nm0004306,nm0171722,nm0606688,nm0171253
tt0366551	Harold & Kumar Go to White Castle	Adventure,Comedy	0	7.0	nm0500444	nm1375358,nm1376383
tt0366627	The Jacket	Drama,Fantasy,Mystery	0	7.1	nm0562266	nm1789514,nm0733692,nm1127653
tt0366777	Millions	Comedy,Crime,Drama	0	6.8	nm0000965	nm0101639
tt0366780	Mirrormask	Drama,Fantasy	0	6.7	nm0571098	nm0301274,nm0571098
tt0367027	Shortbus	Comedy,Drama,Romance	0	6.4	nm0593463	nm0593463
tt0367085	Soul Plane	Comedy	0	4.6	nm0855843	nm0954848,nm0933191
tt0367089	The Squid and the Whale	Comedy,Drama	0	7.3	nm0000876	nm0000876
tt0367479	After the Sunset	Action,Comedy,Crime	0	6.2	nm0711840	nm1033788,nm0742194
tt0367594	Charlie and the Chocolate Factory	Adventure,Comedy,Family	0	6.7	nm0000318	nm0001094,nm0041864
tt0367631	D.E.B.S.	Action,Comedy,Romance	0	5.4	nm1286340	nm1286340
tt0367652	Deuce Bigalow: European Gigolo	Comedy	0	4.7	nm1600805	nm0325214,nm0001705,nm0308099,nm0911598
tt0367790	Baadasssss!	Biography,Drama	0	7.3	nm0005522	nm0887708,nm0005522,nm1380203
tt0367882	Indiana Jones and the Kingdom of the Crystal Skull	Action,Adventure	0	6.2	nm0000229	nm0462895,nm0000184,nm0622288,nm0442241
tt0367959	Hannibal Rising	Adventure,Crime,Drama	0	6.1	nm0916424	nm0365383
tt0368008	The Manchurian Candidate	Drama,Mystery,Sci-Fi	0	6.6	nm0001129	nm0174410,nm0043480,nm0002417,nm1212988
tt0368089	November	Drama,Mystery,Thriller	0	5.4	nm0365615	nm0104441
tt0368226	The Room	Drama	0	3.6	nm1382072	nm1382072
tt0368447	The Village	Drama,Mystery,Thriller	0	6.6	nm0796117	nm0796117
tt0368578	Are We There Yet?	Adventure,Comedy,Family	0	4.8	nm0505152	nm1027958,nm1257282,nm0826425,nm0918955
tt0368658	Stage Beauty	Drama	0	7.1	nm0264236	nm0368774
tt0368709	Elizabethtown	Comedy,Drama,Romance	0	6.3	nm0001081	nm0001081
tt0368794	I'm Not There	Biography,Drama,Music	0	6.8	nm0001331	nm0001331,nm0610219
tt0368891	National Treasure	Action,Adventure,Mystery	0	6.9	nm0005509	nm0467942,nm0926727,nm0926729,nm0043233,nm1469874
tt0368909	Ong-Bak: The Thai Warrior	Action,Crime,Thriller	0	7.1	nm1272773	nm1437277,nm1272773,nm1847965
tt0368913	Osama	Drama	0	7.3	nm1383995	nm1383995
tt0368933	The Princess Diaries 2: Royal Engagement	Comedy,Family,Romance	0	5.9	nm0005190	nm0127690,nm0920859,nm0722274
tt0369060	Infernal Affairs II	Action,Crime,Drama	0	7.2	nm0490487,nm0538320	nm0538320,nm0159039
tt0369226	Alone in the Dark	Action,Horror,Sci-Fi	0	2.4	nm0093051	nm0997459,nm1178069,nm1396574
tt0369339	Collateral	Action,Crime,Drama	0	7.5	nm0000520	nm0064181
tt0369359	Dead Meat	Action,Comedy,Horror	0	4.7	nm1114700	nm1114700
tt0369436	Four Christmases	Comedy,Drama,Romance	0	5.7	nm1164861	nm0020820,nm0933128,nm0524190,nm0601859
tt0369441	Fun with Dick and Jane	Comedy,Crime	0	6.2	nm0661751	nm0031976,nm0831557,nm0301416,nm0318429,nm0069547,nm0725006
tt0369610	Jurassic World	Action,Adventure,Sci-Fi	0	6.9	nm1119880	nm0415425,nm0798646,nm1119880,nm2081046,nm0000341
tt0369672	A Love Song for Bobby Long	Drama	0	7.1	nm0300015	nm1754512,nm0300015
tt0369702	The Sea Inside	Biography,Drama	0	8.0	nm0024622	nm0024622,nm0317834
tt0369735	Monster-in-Law	Comedy,Romance	0	5.6	nm0525659	nm0462525
tt0369994	Strangers with Candy	Comedy	0	5.9	nm0227576	nm0170306,nm0227576,nm0781238,nm0745861
tt0370032	Ultraviolet	Action,Sci-Fi	0	4.4	nm0934483	nm0934483
tt0370263	Alien vs. Predator	Action,Adventure,Horror	0	5.7	nm0027271	nm0027271,nm0639321,nm0795953,nm0859029,nm0859049
tt0370986	Mysterious Skin	Drama	0	7.6	nm0000777	nm0000777,nm1721077
tt0371246	Spanglish	Comedy,Drama,Romance	0	6.4	nm0000985	nm0000985
tt0371257	Stay	Drama,Mystery,Thriller	0	6.7	nm0286975	nm1125275
tt0371280	Crimson Gold	Crime,Drama,Thriller	0	7.4	nm0070159	nm0452102
tt0371552	Asterix and the Vikings	Adventure,Animation,Comedy	0	6.0	nm0280745,nm0597026	nm0331453,nm0879853,nm1081315,nm0280745,nm0493857,nm0850844,nm1500863
tt0371606	Chicken Little	Adventure,Animation,Comedy	0	5.7	nm0227540	nm0227540,nm0448208,nm0070368,nm1943855,nm1201710
tt0371724	The Hitchhiker's Guide to the Galaxy	Adventure,Comedy,Sci-Fi	0	6.7	nm1134029	nm0010930,nm0456732
tt0371746	Iron Man	Action,Adventure,Sci-Fi	0	7.9	nm0269463	nm1318843,nm1319757,nm1436466,nm0391344,nm0498278,nm1411347,nm1293367,nm0456158
tt0372183	The Bourne Supremacy	Action,Thriller	0	7.7	nm0339030	nm0524924,nm0006904
tt0372237	Guess Who	Comedy,Romance	0	5.9	nm0838198	nm0741740,nm0740115,nm0771065,nm0865847
tt0372532	The Wedding Date	Comedy,Romance	0	6.1	nm0453270	nm1814871,nm1401416
tt0372588	Team America: World Police	Action,Comedy	0	7.2	nm0005295	nm0005295,nm0001778,nm0103702
tt0372784	Batman Begins	Action,Drama	0	8.2	nm0634240	nm0004170,nm0275286,nm0634240
tt0372824	The Chorus	Drama,Music	0	7.8	nm0056725	nm0152145,nm0923941,nm0637660,nm0056725,nm0519969
tt0373024	Imaginary Heroes	Drama	0	7.0	nm0003529	nm0003529
tt0373051	Journey to the Center of the Earth	Action,Adventure,Family	0	5.8	nm0108094	nm0919115,nm0280814,nm0505662,nm0894523
tt0373074	Kung Fu Hustle	Action,Comedy,Fantasy	0	7.7	nm0159507	nm0159507,nm0874683,nm0403230,nm0151013
tt0373175	My Architect	Biography,Documentary	0	7.4	nm0434896	nm0434896
tt0373283	Saints and Soldiers	Action,Drama,War	0	6.7	nm0514662	nm1418750,nm0926449
tt0373469	Kiss Kiss Bang Bang	Comedy,Crime,Mystery	0	7.5	nm0000948	nm0356539,nm0000948
tt0373861	The Story of the Weeping Camel	Documentary,Drama,Family	0	7.4	nm1389025,nm0266510	nm1389025,nm1480928,nm0266510
tt0373883	Halloween	Horror	0	6.0	nm0957772	nm0957772,nm0000118,nm0384185
tt0373889	Harry Potter and the Order of the Phoenix	Action,Adventure,Family	0	7.5	nm0946734	nm0325533,nm0746830
tt0373926	The Interpreter	Crime,Mystery,Thriller	0	6.4	nm0001628	nm0826369,nm0911422,nm1017488,nm0291082,nm0001873
tt0373981	Control	Comedy,Crime,Drama	0	7.6	nm0030735	nm0030735,nm0012182
tt0374102	Open Water	Adventure,Drama,Horror	0	5.8	nm0448900	nm0448900
tt0374277	Touch of Pink	Comedy,Drama,Romance	0	6.4	nm0711149	nm0711149,nm0160942
tt0374330	Warriors of Heaven and Earth	Action,Adventure,Drama	0	6.3	nm0372092	nm0258268,nm0372092,nm0955399
tt0374536	Bewitched	Comedy,Fantasy,Romance	0	4.8	nm0001188	nm0001188,nm0258286,nm0757268
tt0374546	Spring, Summer, Fall, Winter... and Spring	Drama,Romance	0	8.0	nm1104118	nm1104118
tt0374569	Che: Part Two	Biography,Drama,History	0	6.8	nm0001752	nm0118224,nm0886430,nm0346466
tt0374639	Incident at Loch Ness	Adventure,Comedy,Fantasy	0	6.4	nm0672015	nm0672015
tt0374887	Munna Bhai M.B.B.S.	Comedy,Drama	0	8.1	nm0386246	nm0006765,nm0386246,nm1557876,nm1063072
tt0374900	Napoleon Dynamite	Comedy	0	7.0	nm0381478	nm0381478,nm1415801
tt0375063	Sideways	Comedy,Drama,Romance	0	7.5	nm0668247	nm0681914,nm0668247,nm0852591
tt0375104	Bobby Jones: Stroke of Genius	Biography,Drama,Romance	0	6.6	nm0380705	nm0380705,nm0206175,nm0699386,nm1597653
tt0375154	Tristan + Isolde	Action,Drama,Romance	0	6.8	nm0721817	nm1212988
tt0375173	Alfie	Comedy,Drama,Romance	0	6.2	nm0796124	nm0622540,nm0691114,nm0796124
tt0375210	White Noise	Drama,Horror,Mystery	0	5.5	nm0768249	nm0425894
tt0375679	Crash	Crime,Drama,Thriller	0	7.7	nm0353673	nm0353673,nm0604263
tt0375912	Layer Cake	Crime,Drama,Thriller	0	7.2	nm0891216	nm1129753
tt0375920	The Libertine	Biography,Drama,History	0	6.2	nm1461380	nm1461822
tt0376105	Racing Stripes	Adventure,Comedy,Drama	0	5.2	nm0238865	nm1419268,nm1176853,nm0210320,nm0238865
tt0376108	Rebound	Comedy,Family,Sport	0	5.2	nm0139867	nm0938206,nm0214036,nm0833828,nm0524190,nm0601859
tt0376136	The Rum Diary	Comedy,Drama	0	6.1	nm0732430	nm0732430,nm0860219
tt0376541	Closer	Drama,Romance	0	7.2	nm0001566	nm0544999
tt0376717	Gold Diggers	Comedy,Crime	0	3.0	nm0695844	nm0695844,nm0133527
tt0376968	The Return	Drama	0	7.9	nm1168657	nm0596208,nm1436795
tt0376994	X-Men: The Last Stand	Action,Adventure,Sci-Fi	0	6.6	nm0711840	nm1334526,nm0672015
tt0377062	Flight of the Phoenix	Action,Adventure,Drama	0	6.1	nm0601382	nm0375355,nm0291082,nm0122653
tt0377091	Mean Creek	Crime,Drama	0	7.1	nm1096524	nm1096524
tt0377092	Mean Girls	Comedy	0	7.1	nm0914132	nm1577281,nm0275486
tt0377107	Proof	Drama,Mystery	0	6.7	nm0006960	nm1430632,nm0589182
tt0377109	The Ring Two	Horror,Mystery	0	5.4	nm0620378	nm0472567,nm0840626,nm0847126
tt0377471	Be Cool	Comedy,Crime,Music	0	5.6	nm0336620	nm0001465,nm0826041
tt0377713	Cube Zero	Drama,Mystery,Sci-Fi	0	5.6	nm0053228	nm0053228
tt0377752	Dear Frankie	Drama,Romance	0	7.7	nm0994254	nm0316447
tt0377818	The Dukes of Hazzard	Comedy	0	5.1	nm0151540	nm0907296,nm1016088,nm1627554
tt0377981	Gnomeo & Juliet	Adventure,Animation,Comedy	0	5.9	nm0038432	nm0726978,nm0147700,nm0123666,nm1486235,nm1271884,nm2050680,nm0038432,nm0819522,nm0975322,nm0748672,nm0436851,nm0910559,nm0000636
tt0378109	Into the Blue	Action,Adventure,Crime	0	5.9	nm0007082	nm0425780
tt0378194	Kill Bill: Vol. 2	Action,Crime,Thriller	0	8.0	nm0000233	nm0000233,nm0000235
tt0378947	Melinda and Melinda	Comedy,Drama,Romance	0	6.4	nm0000095	nm0000095
tt0379217	Coffee and Cigarettes	Comedy,Drama,Music	0	7.0	nm0000464	nm0000464
tt0379225	The Corporation	Documentary,History	0	8.0	nm0009788,nm0007989	nm1538175,nm0188899,nm0009788,nm0788000
tt0379357	Los Angeles Plays Itself	Documentary,History	0	7.8	nm0026263	nm0026263
tt0379557	Touching the Void	Adventure,Documentary,Drama	0	7.9	nm0531817	nm1440698
tt0379593	The Yes Men	Comedy,Documentary	0	6.8	nm0647381,nm0697140,nm0807687	
tt0379725	Capote	Biography,Crime,Drama	0	7.3	nm0587955	nm0001246,nm1707307
tt0379786	Serenity	Action,Adventure,Sci-Fi	0	7.8	nm0923736	nm0923736
tt0379865	Leatherheads	Comedy,Drama,Romance	0	6.0	nm0000123	nm1445106,nm0717733
tt0379889	The Merchant of Venice	Drama,Romance	0	7.0	nm0705535	nm0000636,nm0705535
tt0380066	The Woods	Horror,Mystery	0	5.6	nm1031246	nm1565107
tt0380249	Tears for Sale	Comedy,Drama,Fantasy	0	6.8	nm1452689	nm1480472,nm1452689
tt0380268	Cocaine Cowboys	Crime,Documentary,History	0	7.7	nm0169253	
tt0380389	Goal! The Dream Begins	Drama,Romance,Sport	0	6.7	nm0134176	nm1449019,nm1171743,nm0166074,nm0478588
tt0380510	The Lovely Bones	Drama,Fantasy,Thriller	0	6.6	nm0001392	nm0909638,nm0101991,nm0001392,nm1451254
tt0380599	Oliver Twist	Crime,Drama	0	6.8	nm0000591	nm0002042,nm0367838
tt0380609	P.S.	Comedy,Drama,Fantasy	0	6.1	nm1071898	nm1217860,nm1071898
tt0380615	Paper Clips	Documentary,War	0	7.3	nm1198362,nm1452675	nm1452675
tt0380623	The Perfect Man	Comedy,Family,Romance	0	5.5	nm0743093	nm1444139,nm1449113,nm0868282,nm0920859
tt0380817	Winter Passing	Comedy,Drama	0	6.2	nm1452688	nm1452688
tt0381061	Casino Royale	Action,Adventure,Thriller	0	8.0	nm0132709	nm0701031,nm0905498,nm0353673,nm0001220
tt0381505	Pretty Persuasion	Comedy,Drama	0	6.4	nm0796864	nm1457646
tt0381681	Before Sunset	Drama,Romance	0	8.1	nm0000500	nm0000500,nm0000365,nm0000160,nm0471811
tt0381707	White Chicks	Comedy,Crime	0	5.8	nm0005540	nm0005540,nm0915465,nm0005541,nm0568377,nm0811360,nm0177348
tt0381849	3:10 to Yuma	Action,Crime,Drama	0	7.6	nm0003506	nm0919925,nm0104973,nm0351929,nm0001465
tt0381940	Cargo	Drama,Mystery,Sci-Fi	0	6.1	nm1393530,nm2100246	nm1308259,nm1393530,nm2037493,nm0973731,nm0960417
tt0381966	Creep	Horror,Mystery,Thriller	0	5.6	nm1247462	nm1247462
tt0381971	Curious George	Adventure,Animation,Comedy	0	6.5	nm0639965	nm0442190,nm0108273,nm1597712,nm1640030
tt0382077	Hide and Seek	Horror,Mystery	0	5.9	nm0689852	nm1324179
tt0382357	Land of Plenty	Drama,War	0	6.4	nm0000694	nm0000694,nm0220600,nm0580618
tt0382625	The Da Vinci Code	Mystery,Thriller	0	6.6	nm0000165	nm0326040,nm1467010
tt0382628	Dark Water	Drama,Horror,Mystery	0	5.6	nm0758574	nm0840626,nm0620378,nm0406772,nm0947913
tt0382932	Ratatouille	Adventure,Animation,Comedy	0	8.1	nm0083348,nm0684342	nm0083348,nm0684342,nm0135296,nm1486235,nm1271884,nm0677037
tt0382992	Stealth	Action,Adventure,Sci-Fi	0	5.1	nm0003418	nm0725379
tt0383010	The Three Stooges	Comedy,Family	0	5.1	nm0125803,nm0268380	nm0148808,nm0125803,nm0268380
tt0383028	Synecdoche, New York	Drama	0	7.5	nm0442109	nm0442109
tt0383060	Zoom	Action,Adventure,Comedy	0	4.4	nm0382072	nm0726472,nm1183854,nm0504670
tt0383216	The Pink Panther	Adventure,Comedy,Crime	0	5.7	nm0506613	nm0089676,nm0000188,nm0759167,nm0725009,nm0001175
tt0383353	Evil Aliens	Comedy,Horror,Sci-Fi	0	5.2	nm0922115	nm0922115
tt0383574	Pirates of the Caribbean: Dead Man's Chest	Action,Adventure,Fantasy	0	7.4	nm0893659	nm0254645,nm0744429,nm0064181,nm0938684
tt0383678	Trailer Park Boys	Comedy	0	7.9	nm0154104	nm0154104,nm1033215,nm1036211
tt0383694	Vera Drake	Crime,Drama	0	7.6	nm0005139	nm0005139
tt0384286	Cry Wolf	Drama,Horror,Mystery	0	5.8	nm0905592	nm0905592,nm0062149
tt0384369	Before the Fall	Drama,Sport,Thriller	0	7.4	nm0304541	nm0304541,nm0673297
tt0384488	Saint Ralph	Comedy,Drama,Sport	0	7.3	nm1313340	nm1313340
tt0384504	Saving Face	Comedy,Drama,Romance	0	7.4	nm1226108	nm1226108
tt0384537	Silent Hill	Horror,Mystery	0	6.5	nm0304521	nm0000812
tt0384642	Kicking & Screaming	Comedy,Family,Romance	0	5.6	nm0245888	nm1080144,nm0748874
tt0384680	The Weather Man	Comedy,Drama	0	6.6	nm0893659	nm0175726
tt0384793	Accepted	Comedy	0	6.4	nm0684336	nm0991423,nm0177836,nm0171651
tt0384806	The Amityville Horror	Horror	0	5.9	nm1497918	nm0466925,nm0030663,nm0827839,nm0527567,nm0527582
tt0384814	Ask the Dust	Drama,Romance	0	5.7	nm0001801	nm0001801,nm0266899
tt0384819	Azumi	Action,Adventure,Drama	0	6.7	nm0457565	nm1473712,nm0945451,nm1245013
tt0385002	Green Street Hooligans	Crime,Drama,Sport	0	7.4	nm0591994	nm0591994,nm1471990,nm0791285
tt0385004	House of Flying Daggers	Action,Adventure,Drama	0	7.5	nm0955443	nm1104077,nm0910841,nm0955443
tt0385017	In My Father's Den	Drama,Mystery,Thriller	0	7.4	nm0568899	nm1088298,nm0568899
tt0385267	In Good Company	Comedy,Drama,Romance	0	6.5	nm0919369	nm0919369
tt0385307	Miss Congeniality 2: Armed & Fabulous	Action,Comedy,Crime	0	5.2	nm0664756	nm0492909,nm0974301,nm0524095
tt0385700	Final Fantasy VII: Advent Children	Action,Adventure,Animation	0	7.1	nm0634602,nm1481959	nm1081992,nm1638748,nm0457592,nm0634602,nm0756983
tt0385726	Glory Road	Biography,Drama,Sport	0	7.2	nm1595280	nm1480450,nm0319619
tt0385752	The Golden Compass	Adventure,Family,Fantasy	0	6.1	nm0919363	nm0919363,nm1099514
tt0385880	Monster House	Animation,Comedy,Family	0	6.7	nm1481493	nm1363595,nm1041479,nm0972040
tt0386005	New Police Story	Action,Crime,Thriller	0	6.9	nm0150802	nm0950701
tt0386032	Sicko	Documentary,Drama	0	8.0	nm0601619	nm0601619
tt0386064	Tae Guk Gi: The Brotherhood of War	Action,Drama,War	0	8.0	nm0437625	nm0437625,nm3719468,nm3719540
tt0386117	Where the Wild Things Are	Adventure,Drama,Family	0	6.7	nm0005069	nm0005069,nm1101630,nm0784124
tt0386140	The Legend of Zorro	Action,Adventure,Romance	0	6.0	nm0132709	nm0649460,nm0476064,nm0254645,nm0744429,nm0191547
tt0386342	Brothers	Drama,War	0	7.5	nm0081540	nm0081540,nm0421314
tt0386588	Hitch	Comedy,Romance	0	6.6	nm0855035	nm1358355
tt0386741	Renaissance	Action,Animation,Sci-Fi	0	6.6	nm1466691	nm0478799,nm1141181,nm0441301,nm0693898,nm0713412
tt0387131	The Constant Gardener	Drama,Mystery,Romance	0	7.3	nm0576987	nm0128997,nm0494170
tt0387412	Metallica: Some Kind of Monster	Documentary,Music	0	7.5	nm0075666,nm0802501	
tt0387514	Prime	Comedy,Drama,Romance	0	6.2	nm0950226	nm0950226
tt0387564	Saw	Horror,Mystery,Thriller	0	7.6	nm1490123	nm1191481,nm1490123
